,Trial,Frame,Rater,Label,Label_ID
637,P01T04,232,Rater3_Algorithm,True,1
638,P01T04,233,Algorithm,Chest,2
639,P01T04,233,ManualRaters,True,1
640,P01T04,233,Rater1,Chest,2
641,P01T04,233,Rater1_Algorithm,True,1
642,P01T04,233,Rater1_Rater2,True,1
643,P01T04,233,Rater1_Rater3,True,1
644,P01T04,233,Rater2,Chest,2
645,P01T04,233,Rater2_Algorithm,True,1
646,P01T04,233,Rater2_Rater3,True,1
647,P01T04,233,Rater3,Chest,2
648,P01T04,233,Rater3_Algorithm,True,1
649,P01T04,234,Algorithm,Chest,2
650,P01T04,234,ManualRaters,True,1
651,P01T04,234,Rater1,Chest,2
652,P01T04,234,Rater1_Algorithm,True,1
653,P01T04,234,Rater1_Rater2,True,1
654,P01T04,234,Rater1_Rater3,True,1
655,P01T04,234,Rater2,Chest,2
656,P01T04,234,Rater2_Algorithm,True,1
657,P01T04,234,Rater2_Rater3,True,1
658,P01T04,234,Rater3,Chest,2
659,P01T04,234,Rater3_Algorithm,True,1
660,P01T04,235,Algorithm,Chest,2
661,P01T04,235,ManualRaters,True,1
662,P01T04,235,Rater1,Chest,2
663,P01T04,235,Rater1_Algorithm,True,1
664,P01T04,235,Rater1_Rater2,True,1
665,P01T04,235,Rater1_Rater3,True,1
666,P01T04,235,Rater2,Chest,2
667,P01T04,235,Rater2_Algorithm,True,1
668,P01T04,235,Rater2_Rater3,True,1
669,P01T04,235,Rater3,Chest,2
670,P01T04,235,Rater3_Algorithm,True,1
671,P01T04,236,Algorithm,Chest,2
672,P01T04,236,ManualRaters,True,1
673,P01T04,236,Rater1,Chest,2
674,P01T04,236,Rater1_Algorithm,True,1
675,P01T04,236,Rater1_Rater2,True,1
676,P01T04,236,Rater1_Rater3,True,1
677,P01T04,236,Rater2,Chest,2
678,P01T04,236,Rater2_Algorithm,True,1
679,P01T04,236,Rater2_Rater3,True,1
680,P01T04,236,Rater3,Chest,2
681,P01T04,236,Rater3_Algorithm,True,1
682,P01T04,237,Algorithm,Chest,2
683,P01T04,237,ManualRaters,True,1
684,P01T04,237,Rater1,Chest,2
685,P01T04,237,Rater1_Algorithm,True,1
686,P01T04,237,Rater1_Rater2,True,1
687,P01T04,237,Rater1_Rater3,True,1
688,P01T04,237,Rater2,Chest,2
689,P01T04,237,Rater2_Algorithm,True,1
690,P01T04,237,Rater2_Rater3,True,1
691,P01T04,237,Rater3,Chest,2
692,P01T04,237,Rater3_Algorithm,True,1
693,P01T04,238,Algorithm,Chest,2
694,P01T04,238,ManualRaters,True,1
695,P01T04,238,Rater1,Chest,2
696,P01T04,238,Rater1_Algorithm,True,1
697,P01T04,238,Rater1_Rater2,True,1
698,P01T04,238,Rater1_Rater3,True,1
699,P01T04,238,Rater2,Chest,2
700,P01T04,238,Rater2_Algorithm,True,1
701,P01T04,238,Rater2_Rater3,True,1
702,P01T04,238,Rater3,Chest,2
703,P01T04,238,Rater3_Algorithm,True,1
704,P01T04,239,Algorithm,Other,4
705,P01T04,239,ManualRaters,True,1
706,P01T04,239,Rater1,Chest,2
707,P01T04,239,Rater1_Algorithm,False,3
708,P01T04,239,Rater1_Rater2,True,1
709,P01T04,239,Rater1_Rater3,True,1
710,P01T04,239,Rater2,Chest,2
711,P01T04,239,Rater2_Algorithm,False,3
712,P01T04,239,Rater2_Rater3,True,1
713,P01T04,239,Rater3,Chest,2
714,P01T04,239,Rater3_Algorithm,False,3
715,P01T04,240,Algorithm,Other,4
716,P01T04,240,ManualRaters,True,1
717,P01T04,240,Rater1,Chest,2
718,P01T04,240,Rater1_Algorithm,False,3
719,P01T04,240,Rater1_Rater2,True,1
720,P01T04,240,Rater1_Rater3,True,1
721,P01T04,240,Rater2,Chest,2
722,P01T04,240,Rater2_Algorithm,False,3
723,P01T04,240,Rater2_Rater3,True,1
724,P01T04,240,Rater3,Chest,2
725,P01T04,240,Rater3_Algorithm,False,3
726,P01T16,147,Algorithm,Head,0
727,P01T16,147,ManualRaters,False,3
728,P01T16,147,Rater1,Chest,2
729,P01T16,147,Rater1_Algorithm,False,3
730,P01T16,147,Rater1_Rater2,True,1
731,P01T16,147,Rater1_Rater3,False,3
732,P01T16,147,Rater2,Chest,2
733,P01T16,147,Rater2_Algorithm,False,3
734,P01T16,147,Rater2_Rater3,False,3
735,P01T16,147,Rater3,Head,0
736,P01T16,147,Rater3_Algorithm,True,1
737,P01T16,148,Algorithm,Head,0
738,P01T16,148,ManualRaters,False,3
739,P01T16,148,Rater1,Chest,2
740,P01T16,148,Rater1_Algorithm,False,3
741,P01T16,148,Rater1_Rater2,True,1
742,P01T16,148,Rater1_Rater3,False,3
743,P01T16,148,Rater2,Chest,2
744,P01T16,148,Rater2_Algorithm,False,3
745,P01T16,148,Rater2_Rater3,False,3
746,P01T16,148,Rater3,Head,0
747,P01T16,148,Rater3_Algorithm,True,1
748,P01T16,149,Algorithm,Head,0
749,P01T16,149,ManualRaters,False,3
750,P01T16,149,Rater1,Chest,2
751,P01T16,149,Rater1_Algorithm,False,3
752,P01T16,149,Rater1_Rater2,True,1
753,P01T16,149,Rater1_Rater3,False,3
754,P01T16,149,Rater2,Chest,2
755,P01T16,149,Rater2_Algorithm,False,3
756,P01T16,149,Rater2_Rater3,False,3
757,P01T16,149,Rater3,Head,0
758,P01T16,149,Rater3_Algorithm,True,1
759,P01T16,150,Algorithm,Head,0
760,P01T16,150,ManualRaters,False,3
761,P01T16,150,Rater1,Other,4
762,P01T16,150,Rater1_Algorithm,False,3
763,P01T16,150,Rater1_Rater2,False,3
764,P01T16,150,Rater1_Rater3,False,3
765,P01T16,150,Rater2,Chest,2
766,P01T16,150,Rater2_Algorithm,False,3
767,P01T16,150,Rater2_Rater3,False,3
768,P01T16,150,Rater3,Head,0
769,P01T16,150,Rater3_Algorithm,True,1
770,P01T16,151,Algorithm,Head,0
771,P01T16,151,ManualRaters,True,1
772,P01T16,151,Rater1,Other,4
773,P01T16,151,Rater1_Algorithm,False,3
774,P01T16,151,Rater1_Rater2,True,1
775,P01T16,151,Rater1_Rater3,True,1
776,P01T16,151,Rater2,Other,4
777,P01T16,151,Rater2_Algorithm,False,3
778,P01T16,151,Rater2_Rater3,True,1
779,P01T16,151,Rater3,Other,4
780,P01T16,151,Rater3_Algorithm,False,3
781,P01T16,152,Algorithm,Head,0
782,P01T16,152,ManualRaters,True,1
783,P01T16,152,Rater1,Other,4
784,P01T16,152,Rater1_Algorithm,False,3
785,P01T16,152,Rater1_Rater2,True,1
786,P01T16,152,Rater1_Rater3,True,1
787,P01T16,152,Rater2,Other,4
788,P01T16,152,Rater2_Algorithm,False,3
789,P01T16,152,Rater2_Rater3,True,1
790,P01T16,152,Rater3,Other,4
791,P01T16,152,Rater3_Algorithm,False,3
792,P01T16,153,Algorithm,Head,0
793,P01T16,153,ManualRaters,True,1
794,P01T16,153,Rater1,Other,4
795,P01T16,153,Rater1_Algorithm,False,3
796,P01T16,153,Rater1_Rater2,True,1
797,P01T16,153,Rater1_Rater3,True,1
798,P01T16,153,Rater2,Other,4
799,P01T16,153,Rater2_Algorithm,False,3
800,P01T16,153,Rater2_Rater3,True,1
801,P01T16,153,Rater3,Other,4
802,P01T16,153,Rater3_Algorithm,False,3
803,P01T16,154,Algorithm,Head,0
804,P01T16,154,ManualRaters,True,1
805,P01T16,154,Rater1,Other,4
806,P01T16,154,Rater1_Algorithm,False,3
807,P01T16,154,Rater1_Rater2,True,1
808,P01T16,154,Rater1_Rater3,True,1
809,P01T16,154,Rater2,Other,4
810,P01T16,154,Rater2_Algorithm,False,3
811,P01T16,154,Rater2_Rater3,True,1
812,P01T16,154,Rater3,Other,4
813,P01T16,154,Rater3_Algorithm,False,3
814,P01T16,155,Algorithm,Head,0
815,P01T16,155,ManualRaters,True,1
816,P01T16,155,Rater1,Other,4
817,P01T16,155,Rater1_Algorithm,False,3
818,P01T16,155,Rater1_Rater2,True,1
819,P01T16,155,Rater1_Rater3,True,1
820,P01T16,155,Rater2,Other,4
821,P01T16,155,Rater2_Algorithm,False,3
822,P01T16,155,Rater2_Rater3,True,1
823,P01T16,155,Rater3,Other,4
824,P01T16,155,Rater3_Algorithm,False,3
825,P01T16,156,Algorithm,Head,0
826,P01T16,156,ManualRaters,True,1
827,P01T16,156,Rater1,Other,4
828,P01T16,156,Rater1_Algorithm,False,3
829,P01T16,156,Rater1_Rater2,True,1
830,P01T16,156,Rater1_Rater3,True,1
831,P01T16,156,Rater2,Other,4
832,P01T16,156,Rater2_Algorithm,False,3
833,P01T16,156,Rater2_Rater3,True,1
834,P01T16,156,Rater3,Other,4
835,P01T16,156,Rater3_Algorithm,False,3
836,P01T16,157,Algorithm,Head,0
837,P01T16,157,ManualRaters,True,1
838,P01T16,157,Rater1,Other,4
839,P01T16,157,Rater1_Algorithm,False,3
840,P01T16,157,Rater1_Rater2,True,1
841,P01T16,157,Rater1_Rater3,True,1
842,P01T16,157,Rater2,Other,4
843,P01T16,157,Rater2_Algorithm,False,3
844,P01T16,157,Rater2_Rater3,True,1
845,P01T16,157,Rater3,Other,4
846,P01T16,157,Rater3_Algorithm,False,3
847,P01T16,158,Algorithm,Head,0
848,P01T16,158,ManualRaters,True,1
849,P01T16,158,Rater1,Chest,2
850,P01T16,158,Rater1_Algorithm,False,3
851,P01T16,158,Rater1_Rater2,True,1
852,P01T16,158,Rater1_Rater3,True,1
853,P01T16,158,Rater2,Chest,2
854,P01T16,158,Rater2_Algorithm,False,3
855,P01T16,158,Rater2_Rater3,True,1
856,P01T16,158,Rater3,Chest,2
857,P01T16,158,Rater3_Algorithm,False,3
858,P01T16,159,Algorithm,Head,0
859,P01T16,159,ManualRaters,True,1
860,P01T16,159,Rater1,Chest,2
861,P01T16,159,Rater1_Algorithm,False,3
862,P01T16,159,Rater1_Rater2,True,1
863,P01T16,159,Rater1_Rater3,True,1
864,P01T16,159,Rater2,Chest,2
865,P01T16,159,Rater2_Algorithm,False,3
866,P01T16,159,Rater2_Rater3,True,1
867,P01T16,159,Rater3,Chest,2
868,P01T16,159,Rater3_Algorithm,False,3
869,P01T16,160,Algorithm,Head,0
870,P01T16,160,ManualRaters,True,1
871,P01T16,160,Rater1,Chest,2
872,P01T16,160,Rater1_Algorithm,False,3
873,P01T16,160,Rater1_Rater2,True,1
874,P01T16,160,Rater1_Rater3,True,1
875,P01T16,160,Rater2,Chest,2
876,P01T16,160,Rater2_Algorithm,False,3
877,P01T16,160,Rater2_Rater3,True,1
878,P01T16,160,Rater3,Chest,2
879,P01T16,160,Rater3_Algorithm,False,3
880,P01T16,161,Algorithm,Head,0
881,P01T16,161,ManualRaters,True,1
882,P01T16,161,Rater1,Chest,2
883,P01T16,161,Rater1_Algorithm,False,3
884,P01T16,161,Rater1_Rater2,True,1
885,P01T16,161,Rater1_Rater3,True,1
886,P01T16,161,Rater2,Chest,2
887,P01T16,161,Rater2_Algorithm,False,3
888,P01T16,161,Rater2_Rater3,True,1
889,P01T16,161,Rater3,Chest,2
890,P01T16,161,Rater3_Algorithm,False,3
891,P01T16,162,Algorithm,Chest,2
892,P01T16,162,ManualRaters,True,1
893,P01T16,162,Rater1,Chest,2
894,P01T16,162,Rater1_Algorithm,True,1
895,P01T16,162,Rater1_Rater2,True,1
896,P01T16,162,Rater1_Rater3,True,1
897,P01T16,162,Rater2,Chest,2
898,P01T16,162,Rater2_Algorithm,True,1
899,P01T16,162,Rater2_Rater3,True,1
900,P01T16,162,Rater3,Chest,2
901,P01T16,162,Rater3_Algorithm,True,1
902,P01T16,163,Algorithm,Chest,2
903,P01T16,163,ManualRaters,True,1
904,P01T16,163,Rater1,Chest,2
905,P01T16,163,Rater1_Algorithm,True,1
906,P01T16,163,Rater1_Rater2,True,1
907,P01T16,163,Rater1_Rater3,True,1
908,P01T16,163,Rater2,Chest,2
909,P01T16,163,Rater2_Algorithm,True,1
910,P01T16,163,Rater2_Rater3,True,1
911,P01T16,163,Rater3,Chest,2
912,P01T16,163,Rater3_Algorithm,True,1
913,P01T16,164,Algorithm,Chest,2
914,P01T16,164,ManualRaters,True,1
915,P01T16,164,Rater1,Chest,2
916,P01T16,164,Rater1_Algorithm,True,1
917,P01T16,164,Rater1_Rater2,True,1
918,P01T16,164,Rater1_Rater3,True,1
919,P01T16,164,Rater2,Chest,2
920,P01T16,164,Rater2_Algorithm,True,1
921,P01T16,164,Rater2_Rater3,True,1
922,P01T16,164,Rater3,Chest,2
923,P01T16,164,Rater3_Algorithm,True,1
924,P01T16,165,Algorithm,Chest,2
925,P01T16,165,ManualRaters,True,1
926,P01T16,165,Rater1,Chest,2
927,P01T16,165,Rater1_Algorithm,True,1
928,P01T16,165,Rater1_Rater2,True,1
929,P01T16,165,Rater1_Rater3,True,1
930,P01T16,165,Rater2,Chest,2
931,P01T16,165,Rater2_Algorithm,True,1
932,P01T16,165,Rater2_Rater3,True,1
933,P01T16,165,Rater3,Chest,2
934,P01T16,165,Rater3_Algorithm,True,1
935,P01T16,166,Algorithm,Chest,2
936,P01T16,166,ManualRaters,True,1
937,P01T16,166,Rater1,Chest,2
938,P01T16,166,Rater1_Algorithm,True,1
939,P01T16,166,Rater1_Rater2,True,1
940,P01T16,166,Rater1_Rater3,True,1
941,P01T16,166,Rater2,Chest,2
942,P01T16,166,Rater2_Algorithm,True,1
943,P01T16,166,Rater2_Rater3,True,1
944,P01T16,166,Rater3,Chest,2
945,P01T16,166,Rater3_Algorithm,True,1
946,P01T16,167,Algorithm,Other,4
947,P01T16,167,ManualRaters,True,1
948,P01T16,167,Rater1,Chest,2
949,P01T16,167,Rater1_Algorithm,False,3
950,P01T16,167,Rater1_Rater2,True,1
951,P01T16,167,Rater1_Rater3,True,1
952,P01T16,167,Rater2,Chest,2
953,P01T16,167,Rater2_Algorithm,False,3
954,P01T16,167,Rater2_Rater3,True,1
955,P01T16,167,Rater3,Chest,2
956,P01T16,167,Rater3_Algorithm,False,3
957,P01T16,168,Algorithm,Other,4
958,P01T16,168,ManualRaters,True,1
959,P01T16,168,Rater1,Chest,2
960,P01T16,168,Rater1_Algorithm,False,3
961,P01T16,168,Rater1_Rater2,True,1
962,P01T16,168,Rater1_Rater3,True,1
963,P01T16,168,Rater2,Chest,2
964,P01T16,168,Rater2_Algorithm,False,3
965,P01T16,168,Rater2_Rater3,True,1
966,P01T16,168,Rater3,Chest,2
967,P01T16,168,Rater3_Algorithm,False,3
968,P01T16,169,Algorithm,Chest,2
969,P01T16,169,ManualRaters,True,1
970,P01T16,169,Rater1,Chest,2
971,P01T16,169,Rater1_Algorithm,True,1
972,P01T16,169,Rater1_Rater2,True,1
973,P01T16,169,Rater1_Rater3,True,1
974,P01T16,169,Rater2,Chest,2
975,P01T16,169,Rater2_Algorithm,True,1
976,P01T16,169,Rater2_Rater3,True,1
977,P01T16,169,Rater3,Chest,2
978,P01T16,169,Rater3_Algorithm,True,1
979,P01T16,170,Algorithm,Chest,2
980,P01T16,170,ManualRaters,True,1
981,P01T16,170,Rater1,Chest,2
982,P01T16,170,Rater1_Algorithm,True,1
983,P01T16,170,Rater1_Rater2,True,1
984,P01T16,170,Rater1_Rater3,True,1
985,P01T16,170,Rater2,Chest,2
986,P01T16,170,Rater2_Algorithm,True,1
987,P01T16,170,Rater2_Rater3,True,1
988,P01T16,170,Rater3,Chest,2
989,P01T16,170,Rater3_Algorithm,True,1
990,P01T16,171,Algorithm,Chest,2
991,P01T16,171,ManualRaters,True,1
992,P01T16,171,Rater1,Chest,2
993,P01T16,171,Rater1_Algorithm,True,1
994,P01T16,171,Rater1_Rater2,True,1
995,P01T16,171,Rater1_Rater3,True,1
996,P01T16,171,Rater2,Chest,2
997,P01T16,171,Rater2_Algorithm,True,1
998,P01T16,171,Rater2_Rater3,True,1
999,P01T16,171,Rater3,Chest,2
1000,P01T16,171,Rater3_Algorithm,True,1
1001,P01T16,172,Algorithm,Chest,2
1002,P01T16,172,ManualRaters,True,1
1003,P01T16,172,Rater1,Chest,2
1004,P01T16,172,Rater1_Algorithm,True,1
1005,P01T16,172,Rater1_Rater2,True,1
1006,P01T16,172,Rater1_Rater3,True,1
1007,P01T16,172,Rater2,Chest,2
1008,P01T16,172,Rater2_Algorithm,True,1
1009,P01T16,172,Rater2_Rater3,True,1
1010,P01T16,172,Rater3,Chest,2
1011,P01T16,172,Rater3_Algorithm,True,1
1012,P01T16,173,Algorithm,Chest,2
1013,P01T16,173,ManualRaters,True,1
1014,P01T16,173,Rater1,Chest,2
1015,P01T16,173,Rater1_Algorithm,True,1
1016,P01T16,173,Rater1_Rater2,True,1
1017,P01T16,173,Rater1_Rater3,True,1
1018,P01T16,173,Rater2,Chest,2
1019,P01T16,173,Rater2_Algorithm,True,1
1020,P01T16,173,Rater2_Rater3,True,1
1021,P01T16,173,Rater3,Chest,2
1022,P01T16,173,Rater3_Algorithm,True,1
1023,P01T16,174,Algorithm,Chest,2
1024,P01T16,174,ManualRaters,True,1
1025,P01T16,174,Rater1,Chest,2
1026,P01T16,174,Rater1_Algorithm,True,1
1027,P01T16,174,Rater1_Rater2,True,1
1028,P01T16,174,Rater1_Rater3,True,1
1029,P01T16,174,Rater2,Chest,2
1030,P01T16,174,Rater2_Algorithm,True,1
1031,P01T16,174,Rater2_Rater3,True,1
1032,P01T16,174,Rater3,Chest,2
1033,P01T16,174,Rater3_Algorithm,True,1
1034,P01T16,175,Algorithm,Chest,2
1035,P01T16,175,ManualRaters,True,1
1036,P01T16,175,Rater1,Other,4
1037,P01T16,175,Rater1_Algorithm,False,3
1038,P01T16,175,Rater1_Rater2,True,1
1039,P01T16,175,Rater1_Rater3,True,1
1040,P01T16,175,Rater2,Other,4
1041,P01T16,175,Rater2_Algorithm,False,3
1042,P01T16,175,Rater2_Rater3,True,1
1043,P01T16,175,Rater3,Other,4
1044,P01T16,175,Rater3_Algorithm,False,3
1045,P01T16,176,Algorithm,Chest,2
1046,P01T16,176,ManualRaters,True,1
1047,P01T16,176,Rater1,Other,4
1048,P01T16,176,Rater1_Algorithm,False,3
1049,P01T16,176,Rater1_Rater2,True,1
1050,P01T16,176,Rater1_Rater3,True,1
1051,P01T16,176,Rater2,Other,4
1052,P01T16,176,Rater2_Algorithm,False,3
1053,P01T16,176,Rater2_Rater3,True,1
1054,P01T16,176,Rater3,Other,4
1055,P01T16,176,Rater3_Algorithm,False,3
1056,P01T16,177,Algorithm,Chest,2
1057,P01T16,177,ManualRaters,True,1
1058,P01T16,177,Rater1,Other,4
1059,P01T16,177,Rater1_Algorithm,False,3
1060,P01T16,177,Rater1_Rater2,True,1
1061,P01T16,177,Rater1_Rater3,True,1
1062,P01T16,177,Rater2,Other,4
1063,P01T16,177,Rater2_Algorithm,False,3
1064,P01T16,177,Rater2_Rater3,True,1
1065,P01T16,177,Rater3,Other,4
1066,P01T16,177,Rater3_Algorithm,False,3
1067,P01T16,178,Algorithm,Chest,2
1068,P01T16,178,ManualRaters,False,3
1069,P01T16,178,Rater1,Chest,2
1070,P01T16,178,Rater1_Algorithm,True,1
1071,P01T16,178,Rater1_Rater2,False,3
1072,P01T16,178,Rater1_Rater3,False,3
1073,P01T16,178,Rater2,Right arm,5
1074,P01T16,178,Rater2_Algorithm,False,3
1075,P01T16,178,Rater2_Rater3,True,1
1076,P01T16,178,Rater3,Right arm,5
1077,P01T16,178,Rater3_Algorithm,False,3
1078,P01T16,179,Algorithm,Chest,2
1079,P01T16,179,ManualRaters,False,3
1080,P01T16,179,Rater1,Chest,2
1081,P01T16,179,Rater1_Algorithm,True,1
1082,P01T16,179,Rater1_Rater2,False,3
1083,P01T16,179,Rater1_Rater3,True,1
1084,P01T16,179,Rater2,Right arm,5
1085,P01T16,179,Rater2_Algorithm,False,3
1086,P01T16,179,Rater2_Rater3,False,3
1087,P01T16,179,Rater3,Chest,2
1088,P01T16,179,Rater3_Algorithm,True,1
1089,P01T16,180,Algorithm,Chest,2
1090,P01T16,180,ManualRaters,False,3
1091,P01T16,180,Rater1,Chest,2
1092,P01T16,180,Rater1_Algorithm,True,1
1093,P01T16,180,Rater1_Rater2,False,3
1094,P01T16,180,Rater1_Rater3,True,1
1095,P01T16,180,Rater2,Right arm,5
1096,P01T16,180,Rater2_Algorithm,False,3
1097,P01T16,180,Rater2_Rater3,False,3
1098,P01T16,180,Rater3,Chest,2
1099,P01T16,180,Rater3_Algorithm,True,1
1100,P01T16,181,Algorithm,Chest,2
1101,P01T16,181,ManualRaters,True,1
1102,P01T16,181,Rater1,Chest,2
1103,P01T16,181,Rater1_Algorithm,True,1
1104,P01T16,181,Rater1_Rater2,True,1
1105,P01T16,181,Rater1_Rater3,True,1
1106,P01T16,181,Rater2,Chest,2
1107,P01T16,181,Rater2_Algorithm,True,1
1108,P01T16,181,Rater2_Rater3,True,1
1109,P01T16,181,Rater3,Chest,2
1110,P01T16,181,Rater3_Algorithm,True,1
1111,P01T16,182,Algorithm,Chest,2
1112,P01T16,182,ManualRaters,True,1
1113,P01T16,182,Rater1,Chest,2
1114,P01T16,182,Rater1_Algorithm,True,1
1115,P01T16,182,Rater1_Rater2,True,1
1116,P01T16,182,Rater1_Rater3,True,1
1117,P01T16,182,Rater2,Chest,2
1118,P01T16,182,Rater2_Algorithm,True,1
1119,P01T16,182,Rater2_Rater3,True,1
1120,P01T16,182,Rater3,Chest,2
1121,P01T16,182,Rater3_Algorithm,True,1
1122,P01T16,183,Algorithm,Chest,2
1123,P01T16,183,ManualRaters,True,1
1124,P01T16,183,Rater1,Chest,2
1125,P01T16,183,Rater1_Algorithm,True,1
1126,P01T16,183,Rater1_Rater2,True,1
1127,P01T16,183,Rater1_Rater3,True,1
1128,P01T16,183,Rater2,Chest,2
1129,P01T16,183,Rater2_Algorithm,True,1
1130,P01T16,183,Rater2_Rater3,True,1
1131,P01T16,183,Rater3,Chest,2
1132,P01T16,183,Rater3_Algorithm,True,1
1133,P01T16,184,Algorithm,Chest,2
1134,P01T16,184,ManualRaters,True,1
1135,P01T16,184,Rater1,Chest,2
1136,P01T16,184,Rater1_Algorithm,True,1
1137,P01T16,184,Rater1_Rater2,True,1
1138,P01T16,184,Rater1_Rater3,True,1
1139,P01T16,184,Rater2,Chest,2
1140,P01T16,184,Rater2_Algorithm,True,1
1141,P01T16,184,Rater2_Rater3,True,1
1142,P01T16,184,Rater3,Chest,2
1143,P01T16,184,Rater3_Algorithm,True,1
1144,P01T16,185,Algorithm,Chest,2
1145,P01T16,185,ManualRaters,True,1
1146,P01T16,185,Rater1,Chest,2
1147,P01T16,185,Rater1_Algorithm,True,1
1148,P01T16,185,Rater1_Rater2,True,1
1149,P01T16,185,Rater1_Rater3,True,1
1150,P01T16,185,Rater2,Chest,2
1151,P01T16,185,Rater2_Algorithm,True,1
1152,P01T16,185,Rater2_Rater3,True,1
1153,P01T16,185,Rater3,Chest,2
1154,P01T16,185,Rater3_Algorithm,True,1
1155,P01T16,186,Algorithm,Chest,2
1156,P01T16,186,ManualRaters,True,1
1157,P01T16,186,Rater1,Chest,2
1158,P01T16,186,Rater1_Algorithm,True,1
1159,P01T16,186,Rater1_Rater2,True,1
1160,P01T16,186,Rater1_Rater3,True,1
1161,P01T16,186,Rater2,Chest,2
1162,P01T16,186,Rater2_Algorithm,True,1
1163,P01T16,186,Rater2_Rater3,True,1
1164,P01T16,186,Rater3,Chest,2
1165,P01T16,186,Rater3_Algorithm,True,1
1166,P01T16,187,Algorithm,Chest,2
1167,P01T16,187,ManualRaters,True,1
1168,P01T16,187,Rater1,Chest,2
1169,P01T16,187,Rater1_Algorithm,True,1
1170,P01T16,187,Rater1_Rater2,True,1
1171,P01T16,187,Rater1_Rater3,True,1
1172,P01T16,187,Rater2,Chest,2
1173,P01T16,187,Rater2_Algorithm,True,1
1174,P01T16,187,Rater2_Rater3,True,1
1175,P01T16,187,Rater3,Chest,2
1176,P01T16,187,Rater3_Algorithm,True,1
1177,P01T16,188,Algorithm,Chest,2
1178,P01T16,188,ManualRaters,True,1
1179,P01T16,188,Rater1,Chest,2
1180,P01T16,188,Rater1_Algorithm,True,1
1181,P01T16,188,Rater1_Rater2,True,1
1182,P01T16,188,Rater1_Rater3,True,1
1183,P01T16,188,Rater2,Chest,2
1184,P01T16,188,Rater2_Algorithm,True,1
1185,P01T16,188,Rater2_Rater3,True,1
1186,P01T16,188,Rater3,Chest,2
1187,P01T16,188,Rater3_Algorithm,True,1
1188,P01T16,189,Algorithm,Chest,2
1189,P01T16,189,ManualRaters,True,1
1190,P01T16,189,Rater1,Chest,2
1191,P01T16,189,Rater1_Algorithm,True,1
1192,P01T16,189,Rater1_Rater2,True,1
1193,P01T16,189,Rater1_Rater3,True,1
1194,P01T16,189,Rater2,Chest,2
1195,P01T16,189,Rater2_Algorithm,True,1
1196,P01T16,189,Rater2_Rater3,True,1
1197,P01T16,189,Rater3,Chest,2
1198,P01T16,189,Rater3_Algorithm,True,1
1199,P01T16,190,Algorithm,Chest,2
1200,P01T16,190,ManualRaters,True,1
1201,P01T16,190,Rater1,Chest,2
1202,P01T16,190,Rater1_Algorithm,True,1
1203,P01T16,190,Rater1_Rater2,True,1
1204,P01T16,190,Rater1_Rater3,True,1
1205,P01T16,190,Rater2,Chest,2
1206,P01T16,190,Rater2_Algorithm,True,1
1207,P01T16,190,Rater2_Rater3,True,1
1208,P01T16,190,Rater3,Chest,2
1209,P01T16,190,Rater3_Algorithm,True,1
1210,P01T16,191,Algorithm,Chest,2
1211,P01T16,191,ManualRaters,True,1
1212,P01T16,191,Rater1,Chest,2
1213,P01T16,191,Rater1_Algorithm,True,1
1214,P01T16,191,Rater1_Rater2,True,1
1215,P01T16,191,Rater1_Rater3,True,1
1216,P01T16,191,Rater2,Chest,2
1217,P01T16,191,Rater2_Algorithm,True,1
1218,P01T16,191,Rater2_Rater3,True,1
1219,P01T16,191,Rater3,Chest,2
1220,P01T16,191,Rater3_Algorithm,True,1
1221,P01T16,192,Algorithm,Chest,2
1222,P01T16,192,ManualRaters,True,1
1223,P01T16,192,Rater1,Chest,2
1224,P01T16,192,Rater1_Algorithm,True,1
1225,P01T16,192,Rater1_Rater2,True,1
1226,P01T16,192,Rater1_Rater3,True,1
1227,P01T16,192,Rater2,Chest,2
1228,P01T16,192,Rater2_Algorithm,True,1
1229,P01T16,192,Rater2_Rater3,True,1
1230,P01T16,192,Rater3,Chest,2
1231,P01T16,192,Rater3_Algorithm,True,1
1232,P01T16,193,Algorithm,Chest,2
1233,P01T16,193,ManualRaters,True,1
1234,P01T16,193,Rater1,Chest,2
1235,P01T16,193,Rater1_Algorithm,True,1
1236,P01T16,193,Rater1_Rater2,True,1
1237,P01T16,193,Rater1_Rater3,True,1
1238,P01T16,193,Rater2,Chest,2
1239,P01T16,193,Rater2_Algorithm,True,1
1240,P01T16,193,Rater2_Rater3,True,1
1241,P01T16,193,Rater3,Chest,2
1242,P01T16,193,Rater3_Algorithm,True,1
1243,P01T16,194,Algorithm,Chest,2
1244,P01T16,194,ManualRaters,True,1
1245,P01T16,194,Rater1,Chest,2
1246,P01T16,194,Rater1_Algorithm,True,1
1247,P01T16,194,Rater1_Rater2,True,1
1248,P01T16,194,Rater1_Rater3,True,1
1249,P01T16,194,Rater2,Chest,2
1250,P01T16,194,Rater2_Algorithm,True,1
1251,P01T16,194,Rater2_Rater3,True,1
1252,P01T16,194,Rater3,Chest,2
1253,P01T16,194,Rater3_Algorithm,True,1
1254,P01T16,195,Algorithm,Chest,2
1255,P01T16,195,ManualRaters,True,1
1256,P01T16,195,Rater1,Chest,2
1257,P01T16,195,Rater1_Algorithm,True,1
1258,P01T16,195,Rater1_Rater2,True,1
1259,P01T16,195,Rater1_Rater3,True,1
1260,P01T16,195,Rater2,Chest,2
1261,P01T16,195,Rater2_Algorithm,True,1
